,LifetimeB1,LifetimeB2,ATLASlumi,CMSlumi,IntB1,IntB2,Ene,Betastar_IP1,Betastar_IP5,Xing_IP1,Xing_IP5,BMode
1525293550.696,35.335,35.918,0.006925693,0.093703225,243164760000000.0,226414670000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525293560.696,30.647,33.242,0.007633107,0.09871677,257810180000000.0,226394740000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525293570.696,38.215,33.397,0.003403676,0.087306455,260578150000000.0,226374200000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525293580.696,36.5,15.296,0.002982239,0.090418324,260560150000000.0,226360500000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525293590.696,38.759,30.421,0.006077658,0.092147194,260536560000000.0,226326250000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525293600.696,36.596,35.466,0.004918703,0.09525914,260522900000000.0,243760990000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525293610.696,34.889,36.206,0.003353363,0.09214718,260486910000000.0,243750400000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525293620.696,34.468,32.735,0.000704326,0.09110989,260458360000000.0,243718640000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525293630.696,34.222,32.363,0.003443671,0.0994083,260445320000000.0,243711800000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525293640.696,34.371,38.014,0.0,0.08920821,260421130000000.0,261028850000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525293650.696,34.367,39.07,0.004488152,0.08989974,260399400000000.0,260990250000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525293660.696,34.053,38.316,0.005451439,0.08644206,260362800000000.0,260978420000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525293670.696,34.45,37.959,0.000710264,0.09577776,260347900000000.0,260959730000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525293680.696,33.414,36.887,0.003630225,0.08765222,260315000000000.0,260936070000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525293690.696,32.873,35.394,0.003675379,0.0912828,260293890000000.0,260912420000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525293700.696,31.839,33.754,0.00233581,0.09543196,260269700000000.0,260901210000000.0,3750.0,1100.0,1100.0,170.0,170.0,5.0
1525293710.696,31.237,33.564,0.005989437,0.0847132,260251080000000.0,260888130000000.0,3750.0,1100.0,1100.0,170.0,170.0,6.0
1525293720.696,31.134,33.341,0.004604712,0.1018287,260212590000000.0,260853260000000.0,3750.0,1100.0,1100.0,170.0,170.0,6.0
1525293730.696,31.657,32.108,0.004755225,0.09370312,260180330000000.0,260819020000000.0,3750.0,1100.0,1100.0,170.0,170.0,6.0
1525293740.696,31.252,32.609,0.005327177,0.09162855,260164190000000.0,260807180000000.0,3750.0,1100.0,1100.0,170.0,170.0,6.0
1525293750.696,31.651,32.0,0.00692262,0.09819817,260121990000000.0,260777290000000.0,3750.0,1100.0,1100.0,170.0,170.0,6.0
1525293760.696,33.651,30.72,0.005266971,0.08730651,260106470000000.0,260765470000000.0,3750.0,1100.0,1100.0,170.0,170.0,6.0
1525293770.696,9.434,18.116,0.009814858,0.09785239,260052490000000.0,260720640000000.0,3750.0,1100.0,1100.0,170.0,170.0,6.0
1525293780.696,10.102,24.258,0.009930996,0.09266584,259954420000000.0,260693240000000.0,3750.0,1100.0,1100.0,170.0,170.0,6.0
1525293790.696,12.425,24.204,0.003714786,0.0881709,259871260000000.0,260655260000000.0,3750.0,1100.0,1100.0,170.0,170.0,6.0
1525293800.696,12.515,25.95,0.005927335,0.08436744,259800510000000.0,260625980000000.0,3750.0,1100.0,1100.0,170.0,170.0,6.0
1525293810.696,16.487,24.969,0.006348773,0.091628596,259722310000000.0,260595480000000.0,3750.0,1100.0,1100.0,170.0,170.0,6.0
1525293820.696,13.442,24.482,0.009494507,0.09145561,259684440000000.0,260562480000000.0,3750.0,1100.0,1100.0,170.0,170.0,6.0
1525293830.696,12.592,25.288,0.00064659,0.09404895,259617420000000.0,260527600000000.0,3750.0,1100.0,1100.0,170.0,170.0,6.0
1525293840.696,17.292,27.005,0.000661642,0.08799801,259556600000000.0,260492740000000.0,3750.0,1100.0,1100.0,170.0,170.0,6.0
1525293850.696,17.627,26.225,0.00097772,0.09456754,259498270000000.0,260474680000000.0,3750.0,1100.0,1100.0,170.0,170.0,6.0
1525293860.696,17.837,27.059,0.0,0.09422177,259444280000000.0,260442930000000.0,3750.0,1100.0,1100.0,170.0,170.0,6.0
1525293870.696,17.89,26.371,0.000450923,0.092320055,259400830000000.0,260416150000000.0,3750.0,1100.0,1100.0,170.0,170.0,6.0
1525293880.696,18.22,22.525,0.003536448,0.09508618,259334420000000.0,260383150000000.0,3750.0,1100.0,1100.0,170.0,170.0,6.0
1525293890.696,16.888,23.992,0.005290798,0.09180147,259311450000000.0,260348270000000.0,3750.0,1100.0,1100.0,170.0,170.0,6.0
1525293900.696,17.718,21.926,0.004959668,0.08782511,259257460000000.0,260326470000000.0,3750.0,1100.0,1100.0,170.0,170.0,6.0
1525293910.696,17.926,25.089,0.006374496,0.09404893,259192920000000.0,260281650000000.0,3750.0,1100.0,1100.0,170.0,170.0,6.0
1525293920.696,14.34,26.193,0.006284187,0.09646929,259157540000000.0,260257370000000.0,3750.0,1100.0,1100.0,170.0,170.0,6.0
1525293930.696,17.698,22.746,0.005170387,0.094740435,259097960000000.0,260238680000000.0,3750.0,1100.0,1100.0,170.0,170.0,6.0
1525293940.696,17.135,22.277,0.004131844,0.08886238,259051420000000.0,260205680000000.0,3750.0,1100.0,1100.0,170.0,170.0,6.0
1525293950.696,17.022,23.528,0.004446849,0.09024544,259019140000000.0,260172060000000.0,3750.0,1100.0,1100.0,170.0,170.0,6.0
1525293960.696,20.284,22.866,0.00434149,0.091628574,258966400000000.0,260129710000000.0,3750.0,1100.0,1100.0,170.0,170.0,7.0
1525293970.696,17.845,22.202,0.006328268,0.08782509,258916740000000.0,260098590000000.0,3750.0,1100.0,1100.0,170.0,170.0,7.0
1525293980.696,19.665,23.411,0.006659398,0.09007255,258866470000000.0,260083640000000.0,3750.0,1100.0,1100.0,170.0,170.0,7.0
1525293990.696,15.578,25.485,0.00434149,0.0942218,258820550000000.0,260032590000000.0,3750.0,1100.0,1100.0,170.0,170.0,7.0
1525294000.696,22.457,22.637,0.001090399,0.091974296,258787030000000.0,259997090000000.0,3750.0,1100.0,1100.0,170.0,170.0,7.0
1525294010.696,4.712,2.5,0.003650069,0.094567604,258704490000000.0,259922360000000.0,3755.0,1100.0,1100.0,170.0,170.0,7.0
1525294020.696,3.948,13.605,0.006750647,0.09335746,258471130000000.0,259708170000000.0,3775.0,1100.0,1100.0,170.0,170.0,7.0
1525294030.696,7.55,24.854,0.00589272,0.09232005,258306040000000.0,259654610000000.0,3815.0,1100.0,1100.0,170.0,170.0,7.0
1525294040.696,7.781,28.076,0.004978962,0.10096429,258163300000000.0,259625980000000.0,3875.0,1100.0,1100.0,160.0,170.0,7.0
1525294050.696,19.026,34.359,0.005200358,0.10061848,258088210000000.0,259585510000000.0,3945.0,1100.0,1100.0,160.0,160.0,7.0
1525294060.696,27.264,40.098,0.006585082,0.10009982,258052840000000.0,259567460000000.0,4036.0,1100.0,1100.0,160.0,160.0,7.0
1525294070.696,44.262,49.248,0.006056609,0.104421936,258016220000000.0,259544400000000.0,4146.0,1100.0,1100.0,160.0,160.0,7.0
1525294080.696,51.074,48.544,0.012468489,0.105459236,257990160000000.0,259525110000000.0,4266.0,1100.0,1100.0,160.0,160.0,7.0
1525294090.696,62.258,54.91,0.009096983,0.11600516,257972160000000.0,259515140000000.0,4405.0,1100.0,1100.0,160.0,160.0,7.0
1525294100.696,69.681,62.841,0.009157189,0.107361056,257959750000000.0,259495210000000.0,4565.0,1100.0,1100.0,160.0,160.0,7.0
1525294110.696,70.57,50.019,0.001577392,0.12188321,257958500000000.0,259493350000000.0,4735.0,1100.0,1100.0,160.0,160.0,7.0
1525294120.696,85.047,52.065,0.002615935,0.11773398,257942360000000.0,259477160000000.0,4925.0,1100.0,1100.0,160.0,160.0,7.0
1525294130.696,103.207,43.39,0.003007417,0.1277612,257937400000000.0,259469060000000.0,5136.0,1100.0,1100.0,160.0,160.0,7.0
1525294140.696,126.775,40.311,0.003172982,0.12845278,257926230000000.0,259447900000000.0,5355.0,1100.0,1100.0,160.0,160.0,7.0
1525294150.696,178.555,37.998,0.000794869,0.1320833,257928090000000.0,259424230000000.0,5595.0,1100.0,1100.0,160.0,160.0,7.0
1525294160.696,174.995,33.041,0.003413803,0.13571383,257911340000000.0,259422370000000.0,5855.0,1100.0,1100.0,160.0,160.0,7.0
1525294170.696,179.748,31.834,0.002555877,0.14522246,257915050000000.0,259386250000000.0,6115.0,1100.0,1100.0,160.0,160.0,7.0
1525294180.696,177.878,28.185,0.004106165,0.15161912,257905760000000.0,259383760000000.0,6395.0,1100.0,1100.0,160.0,160.0,7.0
1525294190.696,194.159,27.867,0.01145721,0.14729707,257917530000000.0,259370060000000.0,6696.0,1100.0,1100.0,160.0,160.0,7.0
1525294200.696,198.878,29.824,0.013293478,0.16389395,257910100000000.0,259352000000000.0,6995.0,1100.0,1100.0,160.0,160.0,7.0
1525294210.696,164.567,26.335,0.013684814,0.16752443,257900790000000.0,259328970000000.0,7316.0,1100.0,1100.0,160.0,160.0,7.0
1525294220.696,194.098,25.627,0.018606614,0.16562277,257900170000000.0,259319000000000.0,7645.0,1100.0,1100.0,160.0,160.0,7.0
1525294230.696,161.089,28.255,0.016032828,0.17253807,257897690000000.0,259295970000000.0,7997.0,1100.0,1100.0,160.0,160.0,7.0
1525294240.696,136.27,34.903,0.013016365,0.17945343,257895820000000.0,259280400000000.0,8365.0,1100.0,1100.0,160.0,160.0,7.0
1525294250.696,111.777,35.944,0.016869517,0.18861638,257893960000000.0,259261090000000.0,8747.0,1100.0,1100.0,160.0,160.0,7.0
1525294260.696,132.778,52.14,0.015785817,0.19726051,257892100000000.0,259255480000000.0,9146.0,1100.0,1100.0,160.0,160.0,7.0
1525294270.696,92.624,63.935,0.018600427,0.19172813,257877200000000.0,259254860000000.0,9568.0,1100.0,1100.0,160.0,160.0,7.0
1525294280.696,136.481,97.42,0.013708728,0.20106402,257862300000000.0,259244900000000.0,10005.0,1100.0,1100.0,160.0,160.0,7.0
1525294290.696,138.572,123.794,0.014912838,0.21195553,257875340000000.0,259246780000000.0,10457.0,1100.0,1100.0,160.0,160.0,7.0
1525294300.696,112.636,154.733,0.018660631,0.20417596,257872240000000.0,259232450000000.0,10937.0,1100.0,1100.0,160.0,160.0,7.0
1525294310.696,137.749,212.226,0.01807257,0.23857966,257868510000000.0,259228710000000.0,11415.0,1100.0,1100.0,160.0,160.0,7.0
1525294320.696,123.752,272.499,0.022708397,0.2325289,257857340000000.0,259232450000000.0,11898.0,1100.0,1100.0,160.0,160.0,7.0
1525294330.696,149.301,264.559,0.022663243,0.24687819,257853610000000.0,259238050000000.0,12375.0,1100.0,1100.0,160.0,160.0,7.0
1525294340.696,96.573,344.981,0.021128,0.23996282,257859200000000.0,259223740000000.0,12867.0,1100.0,1100.0,160.0,160.0,7.0
1525294350.696,145.278,346.611,0.024514565,0.24964426,257864790000000.0,259220000000000.0,13345.0,1100.0,1100.0,160.0,160.0,7.0
1525294360.696,102.961,390.138,0.025613317,0.25707823,257851750000000.0,259212530000000.0,13827.0,1100.0,1100.0,160.0,160.0,7.0
1525294370.696,152.132,357.419,0.02820332,0.26243764,257861060000000.0,259228090000000.0,14315.0,1100.0,1100.0,160.0,160.0,7.0
1525294380.696,139.623,328.477,0.026893849,0.25552243,257843060000000.0,259216260000000.0,14798.0,1100.0,1100.0,160.0,160.0,7.0
1525294390.696,119.976,257.494,0.031559784,0.28871602,257854850000000.0,259233690000000.0,15279.0,1089.0,1085.0,160.0,160.0,7.0
1525294400.696,181.124,288.376,0.03139422,0.2854312,257827560000000.0,259216260000000.0,15757.0,1067.0,1064.0,160.0,160.0,7.0
1525294410.696,144.805,338.504,0.030415878,0.2885432,257833150000000.0,259215020000000.0,16235.0,1046.0,1044.0,160.0,160.0,7.0
1525294420.696,152.329,313.439,0.031454425,0.29960766,257836870000000.0,259216880000000.0,16726.0,1025.0,1023.0,160.0,160.0,7.0
1525294430.696,135.904,304.712,0.032708015,0.3084248,257833770000000.0,259218140000000.0,17209.0,1004.0,1003.0,160.0,160.0,7.0
1525294440.696,142.381,440.571,0.030992152,0.30773327,257824450000000.0,259214400000000.0,17686.0,986.0,985.0,160.0,160.0,7.0
1525294450.696,152.462,313.158,0.03382182,0.31309265,257825700000000.0,259206290000000.0,18165.0,970.0,970.0,160.0,160.0,7.0
1525294460.696,137.056,372.665,0.036079533,0.3085976,257809560000000.0,259198830000000.0,18657.0,964.0,964.0,160.0,160.0,7.0
1525294470.696,345.098,236.581,0.03949621,0.32121807,257810800000000.0,259195710000000.0,19139.0,949.0,949.0,160.0,160.0,7.0
1525294480.696,106.982,326.327,0.03299399,0.3293435,257818870000000.0,259202570000000.0,19617.0,934.0,934.0,160.0,160.0,7.0
1525294490.696,132.698,359.784,0.03475805,0.3328013,257813280000000.0,259208170000000.0,20105.0,920.0,920.0,160.0,160.0,7.0
1525294500.696,189.291,234.63,0.037768338,0.33712333,257817630000000.0,259201310000000.0,20586.0,912.0,912.0,160.0,160.0,7.0
1525294510.696,73.859,350.102,0.036714736,0.33280122,257799620000000.0,259195090000000.0,21069.0,894.0,894.0,160.0,160.0,7.0
1525294520.696,102.927,257.308,0.0352698,0.3525101,257813900000000.0,259196970000000.0,21547.0,876.0,876.0,160.0,160.0,7.0
1525294530.696,93.614,337.77,0.04201284,0.33643186,257789690000000.0,259181400000000.0,22029.0,858.0,858.0,160.0,160.0,7.0
1525294540.696,155.687,752.506,0.042178407,0.3760221,257808310000000.0,259197590000000.0,22517.0,847.0,847.0,160.0,160.0,7.0
1525294550.696,96.727,351.102,0.038089253,0.3606357,257789070000000.0,259198210000000.0,22999.0,831.0,831.0,160.0,160.0,7.0
1525294560.696,75.384,161.026,0.04036202,0.36409327,257777280000000.0,259183260000000.0,23477.0,809.0,809.0,160.0,160.0,7.0
1525294570.696,63.873,385.652,0.043959312,0.37221906,257782860000000.0,259180780000000.0,23959.0,788.0,788.0,160.0,160.0,7.0
1525294580.696,101.927,367.66,0.04340241,0.37342906,257787830000000.0,259197590000000.0,24447.0,767.0,767.0,160.0,160.0,7.0
1525294590.696,95.32,630.728,0.04311643,0.3825918,257777280000000.0,259190740000000.0,24929.0,746.0,746.0,160.0,160.0,7.0
1525294600.696,98.941,789.692,0.04382385,0.37014434,257766100000000.0,259181400000000.0,25407.0,736.0,736.0,160.0,160.0,7.0
1525294610.696,145.714,270.108,0.04725561,0.3827647,257777280000000.0,259180780000000.0,25889.0,722.0,722.0,160.0,160.0,7.0
1525294620.696,37.771,221.246,0.0491822,0.388124,257758670000000.0,259178280000000.0,26378.0,705.0,705.0,160.0,160.0,7.0
1525294630.696,317.284,282.449,0.0497391,0.40644953,257757430000000.0,259173290000000.0,26859.0,689.0,689.0,160.0,160.0,7.0
1525294640.696,93.997,156.134,0.05557907,0.40489388,257749980000000.0,259179520000000.0,27337.0,672.0,672.0,160.0,160.0,7.0
1525294650.696,21.739,282.053,0.051409815,0.41734138,257744390000000.0,259171430000000.0,27820.0,656.0,656.0,160.0,160.0,7.0
1525294660.696,40.678,266.029,0.054254543,0.41924304,257728250000000.0,259162710000000.0,28306.0,639.0,640.0,160.0,160.0,7.0
1525294670.696,21.196,352.707,0.054499082,0.41094476,257721430000000.0,259168950000000.0,28785.0,626.0,626.0,160.0,160.0,7.0
1525294680.696,55.181,130.864,0.057238452,0.4206262,257719560000000.0,259167690000000.0,29267.0,621.0,622.0,160.0,160.0,7.0
1525294690.696,38.896,129.029,0.056681547,0.42892498,257713360000000.0,259171430000000.0,29745.0,610.0,610.0,160.0,160.0,7.0
1525294700.696,165.895,76.756,0.058307108,0.44102645,257704040000000.0,259158980000000.0,30237.0,598.0,599.0,160.0,160.0,7.0
1525294710.696,60.518,187.292,0.063138634,0.4418908,257702180000000.0,259159600000000.0,30719.0,587.0,587.0,160.0,160.0,7.0
1525294720.696,72.46,93.432,0.06086586,0.43791485,257695350000000.0,259158360000000.0,31197.0,576.0,576.0,160.0,160.0,7.0
1525294730.696,31.878,99.97,0.061188925,0.45779634,257699080000000.0,259147150000000.0,31680.0,565.0,565.0,160.0,160.0,7.0
1525294740.696,45.48,133.786,0.062588714,0.47422045,257686660000000.0,259153380000000.0,32167.0,553.0,554.0,160.0,160.0,7.0
1525294750.696,29.396,232.326,0.059399936,0.49012536,257674260000000.0,259140290000000.0,32649.0,542.0,543.0,160.0,160.0,7.0
1525294760.696,16.16,154.398,0.06276933,0.46886086,257668060000000.0,259139050000000.0,33126.0,531.0,532.0,160.0,160.0,7.0
1525294770.696,10.579,223.667,0.06124913,0.5113908,257645710000000.0,259130330000000.0,33605.0,524.0,523.0,160.0,160.0,7.0
1525294780.696,186.349,102.539,0.066472,0.51260114,257637020000000.0,259140290000000.0,34097.0,517.0,515.0,160.0,160.0,7.0
1525294790.696,88.224,72.079,0.061700452,0.5103535,257620880000000.0,259126600000000.0,34580.0,503.0,501.0,160.0,160.0,7.0
1525294800.696,15.051,86.38,0.069361664,0.5281618,257632050000000.0,259127840000000.0,35058.0,489.0,488.0,160.0,160.0,7.0
1525294810.696,54.296,156.645,0.07125816,0.53127325,257618400000000.0,259112890000000.0,35546.0,475.0,474.0,160.0,160.0,7.0
1525294820.696,42.893,116.993,0.06833816,0.5438944,257612190000000.0,259117260000000.0,36027.0,462.0,461.0,160.0,160.0,7.0
1525294830.696,34.85,273.961,0.07222146,0.5452775,257588000000000.0,259119760000000.0,36510.0,449.0,447.0,160.0,160.0,7.0
1525294840.696,38.3,285.251,0.072417125,0.55910903,257584890000000.0,259114770000000.0,36986.0,436.0,433.0,160.0,160.0,7.0
1525294850.696,206.756,101.559,0.078738146,0.5559975,257565030000000.0,259110410000000.0,37465.0,429.0,426.0,160.0,160.0,7.0
1525294860.696,710.974,42.615,0.08061959,0.5883281,257552610000000.0,259092360000000.0,37957.0,405.0,402.0,160.0,160.0,7.0
1525294870.696,47.836,82.005,0.07748887,0.60596234,257547030000000.0,259099200000000.0,38435.0,380.0,377.0,160.0,160.0,7.0
1525294880.696,5.924,656.433,0.0826365,0.59247726,257533370000000.0,259094220000000.0,38917.0,357.0,355.0,160.0,160.0,7.0
1525294890.696,38.518,1147.83,0.081823714,0.5905751,257495520000000.0,259099820000000.0,39396.0,352.0,351.0,160.0,160.0,7.0
1525294900.696,424.695,78.702,0.08367505,0.6132239,257496760000000.0,259101070000000.0,39887.0,342.0,340.0,160.0,160.0,7.0
1525294910.696,104.945,107.749,0.081073135,0.60838294,257477520000000.0,259069310000000.0,40365.0,327.0,326.0,160.0,160.0,7.0
1525294920.696,14.388,65.102,0.08390282,0.6268825,257481240000000.0,259081140000000.0,40847.0,312.0,311.0,160.0,160.0,7.0
1525294930.696,28.795,1057.271,0.08199128,0.6329336,257418560000000.0,259079270000000.0,41335.0,305.0,305.0,160.0,160.0,7.0
1525294940.696,90.263,365.41,0.08537787,0.6254989,257409870000000.0,259059980000000.0,41818.0,299.0,299.0,160.0,160.0,7.0
1525294950.696,276.193,56.822,0.08838819,0.65056825,257391250000000.0,259071810000000.0,42295.0,275.0,274.0,160.0,160.0,7.0
1525294960.696,54.822,106.879,0.08831293,0.67287153,257393110000000.0,259068070000000.0,42777.0,248.0,248.0,160.0,160.0,7.0
1525294970.696,25.231,937.106,0.08887962,0.6844541,257370160000000.0,259041910000000.0,43265.0,228.0,228.0,160.0,160.0,7.0
1525294980.696,86.625,90.92,0.09204045,0.6771935,257344710000000.0,259050010000000.0,43748.0,222.0,222.0,160.0,160.0,7.0
1525294990.696,67.123,30.551,0.09256726,0.70779395,257339740000000.0,259058720000000.0,44225.0,201.0,200.0,160.0,160.0,7.0
1525295000.696,21.92,358.541,0.09500561,0.723701,257335400000000.0,259046270000000.0,44707.0,180.0,180.0,160.0,160.0,7.0
1525295010.696,129.707,69.327,0.094659425,0.72733086,257306220000000.0,259050630000000.0,45195.0,177.0,177.0,160.0,160.0,7.0
1525295020.696,220.725,329.834,0.10158315,0.74479324,257301270000000.0,259045650000000.0,45678.0,166.0,165.0,160.0,160.0,7.0
1525295030.696,113.723,107.217,0.10046613,0.717477,257294450000000.0,259043790000000.0,46156.0,152.0,152.0,160.0,160.0,7.0
1525295040.696,30.519,293.905,0.10073706,0.77764195,257280170000000.0,259026980000000.0,46637.0,140.0,140.0,160.0,160.0,7.0
1525295050.696,22.461,71.903,0.10288943,0.75655043,257273340000000.0,259023860000000.0,47125.0,134.0,134.0,160.0,160.0,7.0
1525295060.696,20.253,431.907,0.09978881,0.78058267,257227400000000.0,259008910000000.0,47608.0,132.0,132.0,160.0,160.0,7.0
1525295070.696,4.152,496.04,0.10909069,0.776778,257149220000000.0,259008910000000.0,48085.0,128.0,127.0,160.0,160.0,7.0
1525295080.696,16.222,183.848,0.11125813,0.81827074,257118800000000.0,259015770000000.0,48568.0,121.0,121.0,160.0,160.0,7.0
1525295090.696,59.745,245.383,0.11274071,0.8535392,257080320000000.0,259013270000000.0,49055.0,114.0,114.0,160.0,160.0,7.0
1525295100.696,38.23,197.268,0.114381336,0.81256557,257069780000000.0,259005810000000.0,49537.0,108.0,108.0,160.0,160.0,7.0
1525295110.696,177.874,106.976,0.11889683,0.83884454,257049300000000.0,258993980000000.0,50015.0,102.0,102.0,160.0,160.0,7.0
1525295120.696,371.68,46.423,0.121274985,0.87912655,257047430000000.0,258986490000000.0,50497.0,99.0,99.0,160.0,160.0,7.0
1525295130.696,31.393,229.707,0.124962635,0.8877731,257050540000000.0,258959720000000.0,50985.0,99.0,99.0,160.0,160.0,7.0
1525295140.696,62.121,305.599,0.12529378,0.9003936,257003360000000.0,258957860000000.0,51467.0,99.0,99.0,160.0,160.0,7.0
1525295150.696,36.956,173.864,0.13042122,0.8969349,257001500000000.0,258955360000000.0,51945.0,99.0,99.0,160.0,160.0,7.0
1525295160.696,37.921,211.153,0.13212207,0.9121501,256990340000000.0,258974670000000.0,52428.0,99.0,99.0,160.0,160.0,7.0
1525295170.696,22.32,179.17,0.13480125,0.93462455,256948130000000.0,258950390000000.0,52915.0,99.0,99.0,160.0,160.0,7.0
1525295180.696,15.721,237.934,0.14062627,0.92390496,256893520000000.0,258950390000000.0,53397.0,99.0,99.0,160.0,160.0,7.0
1525295190.696,3.071,168.381,0.13672787,0.9674734,256806630000000.0,258952870000000.0,53848.0,99.0,99.0,160.0,160.0,7.0
1525295200.696,5.428,155.765,0.1454127,0.95606166,256662030000000.0,258935440000000.0,54106.0,99.0,99.0,160.0,160.0,7.0
1525295210.696,132.831,166.939,0.1476425,0.9932321,256550310000000.0,258923610000000.0,54155.0,99.0,99.0,160.0,160.0,7.0
1525295220.696,1039.637,129.336,0.13751271,0.9724862,256536670000000.0,258920490000000.0,54155.0,99.0,99.0,160.0,160.0,8.0
1525295230.696,972.488,166.855,0.14223893,2.357734,256547210000000.0,258901820000000.0,54155.0,99.0,99.0,160.0,160.0,8.0
1525295240.696,723.505,162.529,0.12952937,0.97404313,256544100000000.0,258890610000000.0,54155.0,99.0,99.0,160.0,160.0,8.0
1525295250.696,628.529,209.105,0.14579001,0.95640785,256526740000000.0,258889350000000.0,54155.0,99.0,99.0,160.0,160.0,8.0
1525295260.696,438.802,256.524,0.13963386,0.95727336,256524870000000.0,258877530000000.0,54155.0,99.0,99.0,160.0,160.0,8.0
1525295270.696,605.469,227.644,0.14315596,0.96263164,256535430000000.0,258871920000000.0,54155.0,99.0,99.0,160.0,160.0,8.0
1525295280.696,479.665,308.528,0.13702992,0.9868368,256534810000000.0,258873160000000.0,54155.0,99.0,99.0,160.0,160.0,8.0
1525295290.696,496.271,256.727,0.13570538,0.96073127,256524250000000.0,258857610000000.0,54155.0,99.0,99.0,160.0,160.0,8.0
1525295300.696,460.904,187.781,0.13870066,0.9685099,256527980000000.0,258852010000000.0,54155.0,99.0,99.0,160.0,160.0,8.0
1525295310.696,384.135,214.024,0.13754328,0.95208544,256523630000000.0,258860720000000.0,54155.0,99.0,99.0,160.0,160.0,8.0
1525295320.696,316.635,169.93,0.13621874,0.97957486,256532940000000.0,258843910000000.0,54155.0,99.0,99.0,160.0,160.0,8.0
1525295330.696,388.786,248.396,0.13466841,0.96781933,256525500000000.0,258845150000000.0,54155.0,99.0,99.0,160.0,160.0,8.0
1525295340.696,420.563,252.409,0.13238056,0.9825139,256517430000000.0,258838300000000.0,54155.0,99.0,99.0,160.0,160.0,8.0
1525295350.696,359.782,292.163,0.13840123,0.98942804,256500040000000.0,258823350000000.0,54155.0,99.0,99.0,160.0,160.0,8.0
1525295360.696,522.423,277.797,0.13701648,0.9889107,256498180000000.0,258828340000000.0,54155.0,99.0,99.0,160.0,160.0,8.0
1525295370.696,465.058,336.173,0.13303314,0.98579806,256513700000000.0,258809660000000.0,54155.0,99.0,99.0,160.0,160.0,8.0
1525295380.696,407.564,262.246,0.13699174,0.95917326,256501910000000.0,258802180000000.0,54155.0,99.0,99.0,160.0,160.0,8.0
1525295390.696,301.805,247.844,0.13359006,0.9590014,256511220000000.0,258816510000000.0,54155.0,99.0,99.0,160.0,160.0,8.0
1525295400.696,317.657,230.3,0.13309336,0.96695334,256496940000000.0,258807160000000.0,54155.0,99.0,99.0,160.0,160.0,8.0
1525295410.696,147.899,250.304,0.13486944,0.9496653,256487630000000.0,258799080000000.0,54155.0,99.0,99.0,160.0,160.0,8.0
1525295420.696,3.984,78.879,0.13598327,0.9624593,256424330000000.0,258792230000000.0,54155.0,99.0,99.0,160.0,160.0,8.0
1525295430.696,87.361,227.205,0.13561712,0.97611773,256317580000000.0,258787870000000.0,54155.0,99.0,99.0,160.0,160.0,8.0
1525295440.696,70.371,193.681,0.13599342,0.9686822,256316950000000.0,258777900000000.0,54155.0,99.0,99.0,160.0,160.0,8.0
1525295450.696,391.19,84.56,0.12909976,0.98839265,256278480000000.0,258765460000000.0,54155.0,99.0,99.0,160.0,160.0,8.0
1525295460.696,390.192,151.373,0.13286155,0.9586558,256258620000000.0,258752370000000.0,54155.0,99.0,99.0,160.0,160.0,8.0
1525295470.696,121.807,285.293,0.13527094,0.96626234,256258620000000.0,258751130000000.0,54155.0,99.0,99.0,160.0,160.0,8.0
1525295480.696,65.909,288.747,0.13417216,0.9645348,256253030000000.0,258731830000000.0,54155.0,99.0,99.0,160.0,160.0,8.0
1525295490.696,92.182,438.829,0.13059652,0.9892567,256233170000000.0,258749890000000.0,54155.0,99.0,99.0,160.0,160.0,8.0
1525295500.696,109.382,870.73,0.13690317,0.94655424,256202770000000.0,258729330000000.0,54155.0,99.0,99.0,160.0,160.0,8.0
1525295510.696,79.11,493.551,0.13634627,0.97836566,256196560000000.0,258748640000000.0,54155.0,99.0,99.0,160.0,160.0,8.0
1525295520.696,294.183,1000.66,0.13658708,0.9724864,256179180000000.0,258746770000000.0,54155.0,99.0,99.0,160.0,160.0,8.0
1525295530.696,235.159,1277.863,0.13419387,0.9591742,256158700000000.0,258741160000000.0,54155.0,99.0,99.0,160.0,160.0,8.0
1525295540.696,85.354,1048.768,0.13160498,0.96729964,256154370000000.0,258742400000000.0,54155.0,99.0,99.0,160.0,160.0,9.0
1525295550.696,327.499,1319.18,0.13617523,0.96868217,256148160000000.0,258747390000000.0,54155.0,99.0,99.0,160.0,160.0,9.0
1525295560.696,465.738,456.94,0.13452074,0.97058433,256150020000000.0,258731200000000.0,54155.0,95.0,95.0,160.0,160.0,9.0
